timestamp,roll,pitch,yaw,latitude,longitude,altitude,velocity,temperature,pressure
2025-10-11 14:38:21,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:22,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:23,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:24,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:25,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:26,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:27,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:28,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:29,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:30,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:31,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:32,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:33,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:34,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:35,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:36,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:37,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:38,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:39,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:40,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:41,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:42,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:43,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:44,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:45,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:46,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:47,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:48,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:49,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:50,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:51,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:52,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:53,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:55,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:56,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:57,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:58,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:38:59,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:39:00,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:39:05,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:39:08,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:39:11,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:02,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:14,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:46,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:48,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:49,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:55,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:56,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:40:59,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:00,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:03,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:04,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:06,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:07,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:08,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:09,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:10,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:11,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:12,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:13,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:14,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:15,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:16,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:17,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:18,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:19,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:20,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:21,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:22,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:23,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:24,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:25,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:26,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:27,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:28,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:29,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:30,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:31,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:32,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:33,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:34,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:35,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:36,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:37,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:38,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:39,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:40,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:41,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:42,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:43,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:44,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:45,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:46,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:47,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:48,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:49,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:50,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:51,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:52,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:53,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:54,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:55,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:56,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:57,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:58,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:41:59,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:00,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:01,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:02,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:03,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:04,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:05,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:06,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:07,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:08,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:09,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:10,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:11,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:12,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:13,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:14,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:15,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:16,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:17,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:18,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:19,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:20,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:21,0,0,0,0,0,0,0.0,0,0
2025-10-11 14:42:22,0,0,0,0,0,0,0.0,0,0
